id,title,rank,keyword_Location,keyword_Candidate,cluster,clusterLabel
1224179219,"Buyer wearing a protective mask.Shopping during the Covid 19, Coronavirus pandemic quarantine. Woman in medical mask holds a paper bag with food, fruits and vegetables",281,Serbia,,sustainable_local_products,Sustainable local products
1686744392,"Aerial view oil and gas tank with oil refinery background at night, Glitter lighting of petrochemical plant with night, Manufacturing of petroleum, Products tank in petrochemical plant.",282,Thailand,,petroil_gas_extraction,Petroil gas extraction
1195909101,Oil and gas refinery,283,Thailand,,petroil_gas_extraction,Petroil gas extraction
1176487276,zero waste say no to plastic concept.top view wicker bag with glass bottle and reusable cup with green leaf on white table.eco friendly for environment.plastic free,284,Thailand,,other,Other
1195528524,Eco packaging concept with objects from cardboard and reusable materials,285,Russia,,other,Other
623954340,Composition with colorful plastic bottle caps,286,,,other,Other
1066263804,"Plastic water bottle can be recycled, isolated on white background with clipping path.",287,,,plastic_bottles,Plastic bottles
1614297984,Rating the health risk assessment level of hazardous chemical.,288,Thailand,,other,Other
1352189770,Tomatoes in plastic tray and plastic wrap packaging,289,Thailand,,other,Other
1394525574,Chemicals from industry or laboratory  leak on the floor and damage the environment,290,Thailand,,other,Other
1216759210,Surgical mask isolated on white background. Medical concept,291,,,disposable_products,Disposable products
598176722,Glass waste in recycling facility. Pile of bottles.,292,,,other,Other
1308584906,Symbolic Sign with Text Recycling Bulky Waste,293,Germany,,other,Other
1202347349,Plastic Bottle Isolated on White,294,Italy,,plastic_bottles,Plastic bottles
800984378,bioplastic spoon fork lunch box on banana leaves,295,Thailand,Bioplastic,disposable_products,Disposable products
950890920,Factory building exterior with warehouse,296,Azerbaijan,,other,Other
1220250259,Plastic Recycling,297,Canada|North America|Maritime Provinces|Nova Scotia,,waste,Waste
1214840397,PM2.5 anti fog mask with breather valve filter,298,Thailand,,disposable_products,Disposable products
1222419539,"Zero waste bathroom accessories for men: wooden comb, potassium alum salt deodorant, aleppo soap and solid shampoo, bamboo and steel safety razor, shaving soap and brush. Eco friendly, plastic free.",299,Italy,,other,Other
1145304380,Woman holding a plastic bag full of single-use plastic waste,300,,,other,Other
1374652222,"Scientist with fresh vegetables and clipboard at table in laboratory, closeup. Poison detection",301,Ukraine,,other,Other
1214750736,"Stack of toilet paper rolls, lack in Germany after shoppers panic buying because of coronavirus pandemic outbreak, gray background with copy space",302,Germany,,disposable_products,Disposable products
1327028701,The chemical plant staff are checking the equipment,303,China - East Asia,,petroil_gas_extraction,Petroil gas extraction
1256202076,Yellow foam polystyrene packaging in female hand on a white background,304,,,disposable_products,Disposable products
1255353388,White plastic bag isolated on black background,305,USA,,other,Other
178391526,Stack of cardboard boxes,306,,,other,Other
1363643014,Woman is thinking whether to take apples in a plastic bag or do without. Girl buys fruit in a supermarket. Concept of a world without plastic,307,Ukraine,,other,Other
1332750177,"Stack of PVC U canalization pipes plumbing tube on a hardware store stock. Brown plastic  pipes. Industrial for External yard. Construction Materials, selective focus",308,Czech Republic,,other,Other
1494029386,"Green low carbon or icon on a wooden cube for carbon neutral concept to net zero greenhouse gas emissions target. decreasing Co2 the carbon emission, carbon zero, or carbon credit and Climate Neutral",309,Thailand,,other,Other
1407318126,"Woman hand holding Pet polyester chips,Plastic pet polyester chips,Chips bright",310,Thailand,,other,Other
1410112386,"Circular economy concept. Renovating,sharing,reusing and recycling existing materials and products as much possible.",311,,,other,Other
1214300250,Young woman shopping in a grocery store and wearing protective medical mask,312,,,mass_consumption_supermarket,Mass consumption supermarket
1212905310,Mining trucks transporting Platinum ore for processing,313,South Africa,,other,Other
1153235951,Squashed empty used plastic PVC bottle isolated on white background.,314,Ukraine,,plastic_bottles,Plastic bottles
1207973562,Aerial view of container freight ship carrying container box for import and export business logistic.,315,Türkiye - Country,,water_transportations,Water transportations
1224541445,Female with a shopping cart purchasing some food items in supermarket.,316,Serbia,,mass_consumption_supermarket,Mass consumption supermarket
998133120,Three piles of coins and a disposable plastic bottle.,317,South Korea,,other,Other
1125018232,Multi color plastic bag background,318,Thailand,,other,Other
1366818065,Aerial View of a Train Depo,319,USA,,overland_transportations,Overland transportations
482674151,industrial zone,320,,,other,Other
1225589707,Stack of foam packagings after meal in the kitchen.,321,Thailand,,other,Other
1348060059,"Vegetables in plastic packaging from the supermarket are minimal. Pepper in cellophane and non-degradable plastic on a blue background. Biodegradable product packaging, environmental protection, nature pollution.",322,USA,,other,Other
91649059,on the road,323,,,overland_transportations,Overland transportations
857311992,Blue plastic bag,324,Thailand,,other,Other
1204428099,White car refueling at gas station with green fuel nozzle.,325,Thailand,,veichles_fuel,Veichles fuel
1190187212,Woman putting tablet in dishwasher detergent box,326,Serbia,,other,Other
1364243475,"Energy consumption and CO2 emissions are increasing. Circular economy concept. Sharing, reusing,repairing,renovating and recycling existing materials and products as much possible.",327,,,other,Other
1165756045,Manual work in the automotive industry,328,Serbia,,other,Other
1322877865,Beautiful Young Female Walking With Blank Eco Tote Canvas Bag,329,Ukraine,,other,Other
826788740,The bottle filling production machine.,330,Thailand,,other,Other
1492825039,Scientist chemist holding in his hands flask with oil in chemical laboratory closeup,331,,,other,Other
627341456,Microchip production factory.,332,,,other,Other
1215814471,Panic Buying,333,Türkiye - Country,,disposable_products,Disposable products
870572906,"Cylindrical copper steel profiles, hexagonal copper steel profiles, square copper steel profiles. Different copper steel products, 3D illustration",334,Russia|Copper Box,,other,Other
1216570046,Man with full shopping cart wearing protective surgical masks and gloves,335,Serbia,,mass_consumption_supermarket,Mass consumption supermarket
904968762,Recycling Centre,336,Canada,,waste,Waste
1157503141,Oil refinery industry,337,Thailand,,petroil_gas_extraction,Petroil gas extraction
596342348,Hot-rolled steel process in steel industry,338,,,other,Other
1213329319,Hand with surgical gloves hanging Disposable White masks,339,Spain,,disposable_products,Disposable products
1214335698,Young woman in a shopping mall wearing protective medical mask,340,,,other,Other
1441911251,Recyclable crushed plastic cup isolated on white background,341,Russia,,other,Other
1005095240,"African city - Lagos, Nigeria",342,Nigeria|West Africa|Lagos - Nigeria|Africa,,other,Other
1402852369,Vegan Treats on Display,343,UK|Northeastern England,,sustainable_local_products,Sustainable local products
1481000745,A man is pouring used cooking oil into a bottle.,344,Thailand,,other,Other
1209121510,Colored plastic caps from bottles of water isolated on a white background.,345,Ukraine,,other,Other
1145166399,Many empty plastic bottles on blue background.,346,Japan,,plastic_bottles,Plastic bottles
1214335691,Young woman choosing ice-cream and wearing protective medical mask,347,,,other,Other
1218293022,"Process Building of Oil and Gas Refinery Plant, Manufacturing Petrochemical Industry and Production Oil Tank at Sunrise Scene. Business Fuel Energy Industrial and Gas Petroleum Product, Manufacturer",348,Thailand,,other,Other
1142981982,A blue plastic bag isolated on white,349,Germany,,other,Other
1172455647,Reusable metal bottle for drinks in female hand through the hole in paper.,350,,,other,Other
1176567641,"Oil​ refinery​ with oil storage tank and petrochemical​ plant industrial background at twilight, Aerial view oil and gas refinery at twilight.",351,Thailand,,petroil_gas_extraction,Petroil gas extraction
1069579128,Concept of waste segregation,352,Poland,,plastic_bottles,Plastic bottles
1283689555,"2021 new year, red number on steel metal pipes tubes background. 3d illustration",353,,,other,Other
1204447693,"Garbage bags roll isolated against white background,",354,,,other,Other
1213860317,Bleach bottle,355,Spain,,other,Other
1162467339,Several barrels of oil with dollars and a red arrow up - concept of higher oil prices,356,,,other,Other
1334219583,"Book that do not read, low-grade literature. stupid, uneducated man throws his textbook in the trash. The concept of bad education. Digitalization and e-books. Unnecessary reading.",357,,,other,Other
1432801771,"ISO LCA standard aims for limited climate changing. LCA, Life cycle assessment concept. Methodology for assessing environmental impacts associated on value chain product. Carbon footprint evaluation.",358,Thailand,,other,Other
1225843357,oil tank top00,359,,,other,Other
817487194,"White bottle of talcum powder splash on table wood , health concept background",360,Thailand,,other,Other
1283310952,Roasted sweet cobs of corn cooking on bbq. Popular street food in Asia. Grilled vegetable on fire.,361,Philippines|Asia,,other,Other
973183896,illustration showing the impact of glyphosate on biodiversity,362,France,,other,Other
1137507593,Zero waste concept. Blue shopping cotton textile bag with fresh orange and vegetables. Space for text.,363,,,other,Other
1216376880,Disposable mask and hand sanitizer to prevent viruses spreading and protect yourself from influenza,364,India,,disposable_products,Disposable products
1464786943,"Circular economy concept. Sharing, reusing,repairing,renovating and recycling existing materials and products as much possible.",365,,,other,Other
1145166416,Many empty plastic bottles on blue background.,366,Japan,,plastic_bottles,Plastic bottles
1249846225,Asbestos fiber,367,Brazil,,other,Other
1182213460,Dangerous goods,368,Spain,,other,Other
1413969526,Hand carrying a white plastic bag,369,Ukraine,,other,Other
1086306076,Modern plant of waste sorting recycling. Separate collection and sorting of plastic PET bottles storage boxes for further processing,370,Belarus,,other,Other
1176335949,"Stack of 3D tubes, pipes",371,,,other,Other
1372178898,Aerial View of Construction Materials for Road Construction,372,Germany,,other,Other
477973424,Rotten cucumbers in plastic sacks on the landfill,373,,,waste,Waste
1336189014,Recycling life,374,USA,,other,Other
1491999382,Warehouse worker checking in warehouse.,375,Thailand,,other,Other
1434534010,"Lady holding set with cleaning products, brushes, sprays",376,,,other,Other
1091529670,"Male buyer testing motorbike in salon, transport store customer choosing moped",377,Ukraine,,veichles_fuel,Veichles fuel
1372624734,Modern minimal flat lay with zero waste inscription against light green background.,378,,,other,Other
504823226,empty used trash bottle ecology environment,379,,,plastic_bottles,Plastic bottles
1407963032,"hand holding smile face block. Customer choose Emoticon for user reviews. Service rating, ranking, customer review, satisfaction, mood, mental health and feedback concept",380,Thailand,,other,Other
1325210851,Plastic bottles and recycle symbol collection,381,Germany,,other,Other
911725256,Roll of garbage bags isolated,382,Russia,,other,Other
1213622420,"panoramic view of Pile of supermarket advertising brochures. Folded, stacked pages of discount flyers - leaflets on cloudscape - background",383,Germany,,other,Other
139681367,Zinc Wire For Thermal Spray Metalizing,384,,,other,Other
1498080416,Cargo ship carrying wind turbine blades is navigating through the Kiel Canal with a wind farm in the background. Transportation of blades for wind turbines on a cargo ship.,385,Germany,,other,Other
1419669359,Petrochemical refinery product tank farm at oil terminal for commercial trade fuel transport,386,Latvia,,petroil_gas_extraction,Petroil gas extraction
1167151748,Dump Truck transporting Platinum ore for processing at Night,387,Crown Palladium|South Africa,,other,Other
681199868,Bales of cardboard and box board with strapping wire ties,388,Ukraine,,waste,Waste
529951515,Row of cardboard boxes,389,,,other,Other
1248234799,Plastic waste collection on a mint color background. Concept of Recycling plastic and ecology.,390,Russia,,other,Other
172473210,Us truck running on the nevada desert road,391,USA|North America|Nevada,,overland_transportations,Overland transportations
1096002436,"Container ship carrying container for import and export, Aerial view business logistic and freight transportation by ship in open sea.",392,Thailand,,water_transportations,Water transportations
1182611471,"Short circuit of the wiring, the wiring of electric wires melts and smokes, fire and smoke, fastening, closeup",393,Russia,,other,Other
1083315824,Zero waste grocery shopping. Package-free food on dark wooden table with texture. Fresh vegetables and fruits in Eco cotton bags. Plastic-free package,394,Latvia,,other,Other
509823321,Green energy concept,395,,,other,Other
1353124362,Drops of anti-aging emulsion and glass pipette on light pink,396,,,other,Other
1368195134,Portrait Of A Smiling Female Employee In An Eco Friendly Store With Hands Crossed,397,Slovenia,,sustainable_local_products,Sustainable local products
1352152560,Spilled clear serum with glass pipette on beige surface,398,,,other,Other
1609834288,Checking on the chemical hazardous material form. Industrial safety working.,399,Thailand,,other,Other
1395253687,Paper cut t-shirt form filled with cotton flowers. Organic cotton production,400,Central London,,other,Other
1364742455,"Multicolored bamboo toothbrushes with dried flowers. Zero wast wooden toothbrushes personal hygiene oral care accessories. Plastic free, eco friendly, sustainable lifestyle concept.",401,Russia,,other,Other
173612532,White Transportation Trucks at a Warehouse,402,,,overland_transportations,Overland transportations
1434833854,Cargo ships and motorway bridge. Traffic on the A 7 federal motorway and Kiel Canal. Infrastructure and transportation of goods. Intermodal transport-concept. Shipping and transportation of goods.,403,Rendsburg|Kiel|German North Sea Region|Brunsbuttel|Schleswig-Holstein|Germany,,water_transportations,Water transportations
1481438444,"Banner Set of eco-friendly tableware on natural beige paper background with leaves shadows, flat lay stop plastic pollution",404,,,other,Other
1285917823,steel metal pipe stack inside factory,405,Türkiye - Country,,other,Other
1403945904,Hand puts the wooden cubes with CO2 emission reduction icon.  CO2 emission concept. Green industries business concept.,406,Thailand,,other,Other
484079287,Plastic bottles,407,,,plastic_bottles,Plastic bottles
1403787588,home appliance recycling ticket.,408,Japan,,other,Other
1165719047,"Oil refinery at twilight, Aerial view petrochemical plant and oil refinery plant background at night,  Petrochemical oil refinery factory plant at twilight.",409,Thailand,,petroil_gas_extraction,Petroil gas extraction
1127245419,Empty red plastic bag isolated on white background,410,Germany,,other,Other
1313826653,Abstract dark and gray stone wall and studio room.,411,Thailand,,other,Other
1157688827,soft drink,412,,,other,Other
1317758007,Large group of cleaning products isolated on white,413,,,other,Other
1305904573,Drone Point View of Cargo Ship in the Port.,414,Türkiye - Country,,water_transportations,Water transportations
1435734167,"Lava rocks, hot magma, burning coals or meteor planet floating on black and dark background. Product display stand advertisement such as food grill, cosmetic skin care. clipping path.",415,Thailand,,other,Other
1168737227,Waste paper is collected and packed for recycling. Cardboard and Paper Recycling,416,Türkiye - Country,,other,Other
517238239,Oil torch,417,Siberia|Russia,,other,Other
1254413103,Variety of detergent bottles and chemical cleaning supplies,418,Poland,,other,Other
1481232307,Recycling concept. Disposable tableware and packaging made from biodegradable materials with a green recycling symbol,419,Russia,,other,Other
1194091755,"Various household metal waste - cans, lids, aluminum foil",420,Russia,,other,Other
465946651,Concept of recycle,421,,,plastic_bottles,Plastic bottles
1400132110,"Oak wood planks platform, podium or table with smoke in the dark",422,,,other,Other
1192950744,White roll toilet,423,USA,,disposable_products,Disposable products
1214335694,Young woman choosing ice-cream and wearing protective medical mask,424,,,other,Other
1321540622,plastic bag white shopping carry pollution environment waste used shopping handle retail disposable,425,Bosnia and Herzegovina,,other,Other
1182213461,Dangerous goods,426,Spain,,other,Other
1327028709,Engineers and staff communicate on site in chemical plant,427,China - East Asia,,petroil_gas_extraction,Petroil gas extraction
1201563046,Brown Cardboard Packaging Box,428,USA,,other,Other
1301302918,"Floating production, storage and offloading. (FPSO).",429,Brazil,,other,Other
1143264081,"oil Industries plant , The equipment of oil refining, industrial pipelines of an oil-refinery plant,Detail of oil pipeline",430,Japan|Thailand,,petroil_gas_extraction,Petroil gas extraction
1430967137,"Hand holding disposable food container kitchen tray, aluminum foil isolated on gray rusticoo, front view. Online food delivery.",431,Brazil,,other,Other
1165753763,Manual work in the automotive industry,432,Serbia,,other,Other
1152601801,steel pipes in the factory,433,Türkiye - Country,,other,Other
174967553,"machines, engineer and oil industry",434,,,petroil_gas_extraction,Petroil gas extraction
166114214,industrial zone,435,,,other,Other
1346340860,Drone view of Petro chemical oil processing refinery plant,436,Hong Kong,,petroil_gas_extraction,Petroil gas extraction
1196336514,Crumpled clear plastic bag,437,Russia,,other,Other
1165503110,Red crumpled plastic cups isolated on white background,438,Ukraine,,disposable_products,Disposable products
1182611700,"Short circuit of the wiring, the wiring of electric wires melts and smokes, fire and smoke, closeup, cable",439,Russia,,other,Other
488561709,clear blue sky,440,,,other,Other
505127882,empty used trash bottle ecology environment,441,,,plastic_bottles,Plastic bottles
1257218791,Empty clear plastic bottles without caps stacked on a blue background. Recycling and environment concept.,442,Spain,,plastic_bottles,Plastic bottles
1208345716,plastic bag white shopping carry pollution environment,443,Bosnia and Herzegovina,,other,Other
1308463995,Liquid is dropped from glass pipette into flask with soil,444,,,other,Other
1190467139,Plant workshop for the recycling of plastic film into plastic bags,445,Russia,,waste,Waste
1220059275,Abstract blue mist background.,446,Germany,,other,Other
667845364,Rotten strawberries on the landfill,447,Ukraine,,waste,Waste
1402676200,Shopping Sustainably,448,UK|Northeastern England,,sustainable_local_products,Sustainable local products
1294821022,Young caucasian woman standing piles of waste paper,449,Ukraine,,waste,Waste
1473738229,"Close up of clothing tag with recycle icon. Recycling products concept. Zero waste, suistainale production, environment care and reuse concept.",450,Serbia,,other,Other
1170505801,Combined heat power plant,451,Thailand,,petroil_gas_extraction,Petroil gas extraction
1364613724,"Zero wast multicolored bamboo toothbrushes with dried flowers, on pink background. Wooden personal dental care accessories. Plastic free, eco friendly, sustainable lifestyle concept",452,Russia,,other,Other
1440442286,"Baby hand holding green earth circular economy icon. Circulating in an endless cycle, Business and world sustainable environment concept.",453,Thailand,,other,Other
1202701334,Female hand holding Crumpled or squashed plastic bottle,454,Ukraine,,plastic_bottles,Plastic bottles
1126509880,Financial interest of the petroleum industry and petrodollar concept with close up on a barrel of oil spilled over a stack on dollars and the spill spreading across the banknotes,455,UK,,other,Other
507576046,empty used trash bottle ecology environment,456,,,plastic_bottles,Plastic bottles
692365766,Black liquid drop on white,457,,,other,Other
1311813886,Grinding of plastic products for recycling,458,Bulgaria,,waste,Waste
1295230738,Man putting cups into bag on waste dumping station,459,Ukraine,,other,Other
1192994405,Close Up man handle pumping gasoline fuel nozzle in tank for car at gas station.,460,Thailand,,veichles_fuel,Veichles fuel
953601876,Containers with oil spilled at industrial site,461,UK,,other,Other
1212231160,Alcohol gel bottle or hand sanitizer bottlAlcohol gel Sanitizer hand gel cleaners for anti Bacteria and virus . Coronavirus prevention medical hand sanitizer gel for hand hygiene virus protection.,462,Thailand,,other,Other
1294984395,Close up of an air purifier placed indoors in a living room of the house.,463,India,,other,Other
1330760198,Empty plastic bottle and various fabrics made of recycled polyester fiber synthetic fabric on a blue background,464,Russia,,other,Other
1355237390,Face serum in a glass bottle against a background of smoke with water drops. Moisturizer & Rejuvenator for all ages,465,,,other,Other
635701242,plastic container isolated on white background,466,,,other,Other
1324175997,Smart ai Robot cleaning intelligence home,467,Thailand,,other,Other
1154517642,Pouring measured breast milk or formula into baby bottles.,468,USA,,other,Other
1167305777,"Pipes tubes steel metal, round profile, stacked full background. 3d illustration",469,,,other,Other
1217994657,"Homemade various fabric color, shape and size face masks for virus protection.",470,Estonia,,disposable_products,Disposable products
178382305,"Shipping, logistics and delivery concept: cardboard box with car wheels",471,,,overland_transportations,Overland transportations
1140227691,Car recycling abstract on rose background.,472,Serbia,,other,Other
1186065735,Hand putting expired medicine packages into bin with recycling sign,473,Finland,,other,Other
1234702527,"Biodegradable disposable tableware. Paper plates, cups, boxes. Wooden cutlery.",474,,,other,Other
1193164165,White roll toilet,475,USA,,disposable_products,Disposable products
1196336517,Crumpled clear plastic bag,476,Russia,,other,Other
1676045227,Plastic grocery bag,477,USA,,other,Other
803230564,surface white foam and foam ball,478,Thailand,,other,Other
1094956260,In the port of Antwerp,479,Belgium|Antwerp Province - Belgium|Antwerp City - Belgium,,water_transportations,Water transportations
1444964996,"Close up picture of oil dispenser, oil pump",480,Thailand,,veichles_fuel,Veichles fuel
1152601061,steel pipes in the factory,481,Türkiye - Country,,other,Other
1202728662,Plastic cups on wooden table top in front black background,482,Bulgaria,,other,Other
841426292,Chemical products,483,Türkiye - Country,,cleaning_products,Cleaning products
841426400,Chemical products,484,Türkiye - Country,,cleaning_products,Cleaning products
1219607164,"Black fabric medical mask isolated for protection against pollution, virus, flu and corona virus",485,Jordan - Middle East,,disposable_products,Disposable products
1057690990,Text sign showing Food Safety. Conceptual photo Conditions and practices that preserve the quality of food,486,UK,,other,Other
1299567536,Zero Waste Campaign Concept. Reduce Plastic Bottle Products. Layout from High to Low,487,,,plastic_bottles,Plastic bottles
1166637561,Gas storage,488,Thailand,,petroil_gas_extraction,Petroil gas extraction
1214300379,Young woman shopping in a grocery store and wearing protective medical mask,489,,,mass_consumption_supermarket,Mass consumption supermarket
1502990319,Foreperson doing quality control on a stock of chemical barrels,490,Colombia,,other,Other
1411362044,Safety audit at the chemical storage area - Industrial working action.,491,Thailand,,other,Other
1397755058,Various eco cleaners,492,Russia,,other,Other
1292065797,Container ship on sea road,493,East Asia|Hong Kong,,water_transportations,Water transportations
1327028562,Engineers and staff communicate on site in chemical plant,494,China - East Asia,,petroil_gas_extraction,Petroil gas extraction
1326671965,Wooden Recycle Symbol on The Wall,495,Türkiye - Country,,other,Other
1470386161,"White modern air purifier, humidifier working, purifying indoor air in living room, beige cozy fabric sofa, cushion on sage green wall",496,Thailand,,other,Other
1165897210,White bottle with poison warning signs on them on black background,497,Germany,,other,Other
1075348994,plastic waste bottles isolated on white,498,Spain,,plastic_bottles,Plastic bottles
1227510591,"Storage tank of liquid chemical and petrochemical product tank, Aerial view at night. Hong Kong",499,Hong Kong,,petroil_gas_extraction,Petroil gas extraction
470904280,Semi Truck Approaching Traffic,500,USA|Memphis - Tennessee,,overland_transportations,Overland transportations
1165897210,White bottle with poison warning signs on them on black background,501,Germany,,other,Other
1272625252,Metal barrels with spilling oil,502,France,,other,Other
1218368522,Abstract blue mist studio background.,503,Germany,,other,Other
1396259908,Chemicals from industry or laboratory  leak on the floor and damage the environment,504,Thailand,,other,Other
108198899,Oil Refinery at Night,505,Nova Scotia,,petroil_gas_extraction,Petroil gas extraction
1315152543,Asian Mid Adult Male Shopping In Zero Waste Shop Wearing A Protective Face Mask.,506,Slovenia,,sustainable_local_products,Sustainable local products
1295029662,Young caucasian woman sorting tetra packs waste paper,507,Ukraine,,waste,Waste
968902500,Circular look through concrete sewer pipe,508,Netherlands,,other,Other
1270582945,Aerial view oil and gas terminal storage tank,509,Hong Kong,,petroil_gas_extraction,Petroil gas extraction
1194870777,Plastic in packaging and cartons for transport,510,Germany,,other,Other
1412415337,Concept for greenwashing,511,Germany,,other,Other
468209482,Industrial channel,512,Italy|Europe,,water_transportations,Water transportations
1482979397,Pipeline and valve of chemical plant,513,China - East Asia,,petroil_gas_extraction,Petroil gas extraction
1216916417,set of recycled plastic bottles isolated on white background,514,Thailand,,plastic_bottles,Plastic bottles
1167466684,Aerial view of a parking lot,515,Greece,,other,Other
1363643008,Woman is thinking whether to take apples in a plastic bag or do without. Girl buys fruit in a supermarket. Concept of a world without plastic,516,Ukraine,,other,Other
1215814143,Panic Buying,517,Türkiye - Country,,disposable_products,Disposable products
501170771,White goat closeup,518,Geographical Locations,,other,Other
1419974054,"Fresh juicy peach in children's hands. Harvest, eco-friendly fruits",519,,,other,Other
1154744546,Storage tanks and pipes at alumina processing plant,520,Romania,,petroil_gas_extraction,Petroil gas extraction
1488812896,"White modern design air purifier, dehumidifier in living room, gray sofa, cushion, green tropical banana tree on granite tile floor in sunlight on wall",521,Thailand,,other,Other
1098351832,Old cardboard polyethylene and plastic pressed into bales at finished products warehouse on modern waste sorting and processing plant,522,Belarus,,waste,Waste
658195166,"metall steal pipes, chrome, manufacturing",523,Türkiye - Country,,other,Other
478599472,Isolated  fuel dispenser at the gas station,524,,,other,Other
1249528600,"Biodegradable disposable tableware. Paper plates, cups, boxes. Wooden cutlery. Flat lay",525,,,other,Other
465148033,Concept of recycle.,526,,,plastic_bottles,Plastic bottles
1388957748,"Petroleum, petrodollar crude oil concept : Pump jack on US US dollar notes, depicts the money received or earned from sales after investment in the development of oil industry.",527,,,other,Other
1371348639,Aerial View of a Train Depo,528,USA,,other,Other
1702280876,"Plastic Bag, Blue plastic shopping bag,",529,,,other,Other
1297420136,Plastic yellow bag isolated on white background,530,,,other,Other
1219364809,"Pump jack, US dollar notes and Iraq flag background. Crude oil and petroleum concept",531,Iraq,,other,Other
663451114,PET preform,532,Russia,,other,Other
1180834292,Set of household chemicals and brushes for cleaning isolated on white background.,533,Moldova,,other,Other
471466805,American truck on route 66 - USA,534,California|Midwest USA|USA,,overland_transportations,Overland transportations
1309218921,Tubes of factory,535,,,petroil_gas_extraction,Petroil gas extraction
1140225454,Flat lay of plastic bottle with recycling icon made of paper abstract on rose.,536,Serbia,,other,Other
1292561796,pile of christmas wrapping paper,537,Austria,,other,Other
1473662044,Hand strategy ecology technology circular economy recycle energy environmental concept of sustainable green business industry responsibility or global infinite consumption sustainability development.,538,Thailand,,other,Other
1362742101,New white НЕРА (High Efficiency Particulate Absorption) air filter for vacuum cleaner,539,Ukraine,,other,Other
1192950743,White roll toilet,540,USA,,disposable_products,Disposable products
1200486897,"Black round metal barrel on white background isolated close up, oil drum, steel keg, tin canister, aluminium cask, petroleum storage packaging, fuel container, gasoline tank, oil production industry",541,,,other,Other
174914941,American truck on route 66 - USA,542,Midwest USA|USA,,overland_transportations,Overland transportations
1143264094,"oil Industries plant , The equipment of oil refining, industrial pipelines of an oil-refinery plant,Detail of oil pipeline",543,Japan|Thailand,,petroil_gas_extraction,Petroil gas extraction
494896243,The lumberjack.,544,,,other,Other
1149320600,"Mesh bag of fruits, vegetables, greens in woman's hand. Zero waste. Plastic free. Yellow background.",545,,,other,Other
1214300226,Young woman shopping in a grocery store and wearing protective medical mask,546,,,mass_consumption_supermarket,Mass consumption supermarket
1190361090,Young woman doing shopping with wicker bag and glass jars in plastic free grocery store.,547,Slovenia,,sustainable_local_products,Sustainable local products
904544536,Hand holding cockroach in the supermarket,548,Thailand,,other,Other
1078531542,Plastic & Metal Recycling,549,Nova Scotia|Canada|North America|Maritime Provinces,,waste,Waste
1220250261,Plastic Recycling,550,Canada|North America|Maritime Provinces|Nova Scotia,,waste,Waste
1390854126,An egg packaging made of recycled cardboard on a blue background. An egg carton for recycling flies and floats in the air. Idea of environmental sustainability. Safety from environmental damage,551,,,other,Other
1427930369,Warehouse Interior With PVC Pipes Stacked,552,USA,,other,Other
1302089138,Drone Point View of Cargo Ship in the Port,553,Tianjin|China - East Asia,,water_transportations,Water transportations
90386263,Refinery,554,Zealand - Denmark,,petroil_gas_extraction,Petroil gas extraction
172243746,Overview of chemical tanker speeding down the highway,555,UK,,overland_transportations,Overland transportations
1225731165,Save our oceans!,556,Canada,,plastic_bottles,Plastic bottles
1465641668,Zero waste concept. Eco-friendly natural items with a recycling sign in hand.,557,Russia,,other,Other
1128901320,"Storage tank of liquid chemical and petrochemical product tank, Aerial view at night.",558,Thailand,,other,Other
1096002412,"Container ship carrying container for import and export, Aerial view business logistic and freight transportation by ship in open sea.",559,Thailand,,water_transportations,Water transportations
1227513105,"Storage tank of liquid chemical and petrochemical product tank, Aerial view at night. Hong Kong",560,Hong Kong,,petroil_gas_extraction,Petroil gas extraction
1491297234,Man pouring used cooking oil from frying pan into bottle. Old or used cooking oil can be recycled into biodiesel.,561,Thailand,,other,Other
518358406,Car refuel.,562,,,veichles_fuel,Veichles fuel
1336361013,chemical products for cleaning chores,563,Spain,,plastic_bottles,Plastic bottles
1242127421,"Crude oil and petroleum concept. Pump jack, US dollar notes and Nigeria flag background",564,Nigeria,,petroil_gas_extraction,Petroil gas extraction
1161320303,Dump Trucks transporting Platinum ore for processing,565,Crown Palladium|South Africa,,other,Other
1197437040,"ontainer freight ship carrying container box for import and export business logistic and transportation by container ship in open sea, Aerial view",566,Hong Kong,,water_transportations,Water transportations
1367992570,Young woman in a supermarket buying,567,Serbia,,mass_consumption_supermarket,Mass consumption supermarket
1662675875,"White modern design air purifier, dehumidifier on parquet floor in beige brown wall living room by wooden TV cabinet in sunlight from window",568,Thailand,,other,Other
1324823614,"Eco friendly beige flat lay with shopping bag, flowers, bath accessories",569,,,other,Other
1324674608,Zero waste set of plastic free and reusable kitchen utensils,570,Spain,,other,Other
1414907773,Plastic shopping bag in hand isolated on green,571,Ukraine,,other,Other
1306048988,Refinery and storage facilities of oil and petroleum products. Oil products reservoirs. Petrochemical industry concept.,572,,,petroil_gas_extraction,Petroil gas extraction
800984414,disposable bioplastic spoon fork lunch box,573,Thailand,Bioplastic,disposable_products,Disposable products
1335577988,New normal lifestyle Portrait a young cheerful Southeast Asian woman with a facemask protective applying liquid foundation test cosmetic to her skin make up at retail store after reopening,574,Thailand|Asia,,mass_consumption_supermarket,Mass consumption supermarket
1435295852,"Reduction of carbon emissions, carbon neutral concept. Net zero greenhouse gas emissions target.
Reducing carbon footprint concept. Decreasing CO2 emissions target symbol on green view background.",575,Larnaca International Airport,,other,Other
