id,title,rank,keyword_Location,cluster,clusterLabel
1325708992,Planet Earth is suffocating,327,USA,other,Other
1341372517,"ESG concept of environmental, social and governance.words ESG on a woodblock It is an idea for sustainable organizational development. takes into account the environment, society and corporate governance",328,Thailand,other,Other
1213415732,A warning sign Danger Asbestos on a fence at construction site where old house is demolishing,329,Australia,other,Other
841229704,The danger of radon gas in our homes - concept image with copy space,330,Italy,other,Other
701184234,Little girls drinking water from a hose,331,Bulgaria,other,Other
1255236278,spirituality,332,Thailand,other,Other
183060723,A black septic tank halfway buried in dirt outside,333,,other,Other
671072008,Clogged septic tank,334,Slovenia,sewerage,Sewerage
1204373933,Preparatory stage for the construction of a ventilated crawl space in an old brick building - Searching gas radon concept image seen through a magnifying glass.,335,Italy,other,Other
154259309,Bulldozer,336,,other,Other
958043782,Dirty air condition,337,Croatia,other,Other
1127711153,"Change concept, Open paper.",338,Thailand,other,Other
1302484602,"Poor children stand on garbage,  human trafficking, child labor.",339,,dumpsites,Dumpsites
665765298,"Emptying septic tank, cleaning the sewers",340,Slovenia,sewerage,Sewerage
598959056,Wind turbines and solar panels in female hand,341,,other,Other
1138172127,Golden sand explosion isolated on black background. Abstract sand cloud.,342,Thailand,other,Other
1365504059,Building an Underground French Drain System after Digging the trench system to keep water away from home's foundation.,343,USA,other,Other
1200042035,Hand drawing Reduce - Reuse - Recycle symbol with green nature background.,344,Thailand,other,Other
1141459200,new water pipe in the ground,345,Spain,constructions,Constructions
667409190,Piles of soil,346,Sweden,other,Other
1396953164,Environmental engineers inspect water quality at natural water sources and record data on smartphones. Woman scientist and environmental issues. World environment day concept.,347,Thailand|Asia,other,Other
1337122576,"Millennial demonstrator protest for climate change outdoor in the city - Global warming, environment concept - Focus on girl holding banner",348,Spain,protests,Protests
1358124137,"cockroach climbing on a clean bed, bug problems at home, copy space",349,Brazil,other,Other
1132513033,"Garbage pile  in trash dump or landfill, Aerial view garbage trucks unload garbage to a landfill,  global warming.",350,Thailand,other,Other
1298617653,Effluent from a large pipe flowing to the sea,351,UK,other,Other
1152811671,Modern times symbol. Plastic bag on the coral reef,352,,other,Other
962215328,air purifier in bed room. air cleaner removing fine dust in house.,353,South Korea,other,Other
1325018993,recycling symbol on grass,354,Spain,other,Other
985088610,Golden colored sand splash against dark background. Yellow sand fly wave in the air.,355,Thailand,other,Other
172419818,soil research,356,,soil_analysis,Soil analysis
1165296889,Clearing the shower drain,357,Australia,other,Other
860305780,"After the fall, the sky",358,Belarus,other,Other
1189329619,The high voltage electrical cable is laid in a trench,359,Türkiye - Country,other,Other
1390581165,"The grate of the storm sewer after the rain. The water drains into the storm drain. Sun glare, defocused background",360,,other,Other
1339851403,A woman volunteer puts a plastic bottle in a polyethylene bag. Close up of hands. In the background wild beach and ocean. The concept of environmental conservation and clean up of coast,361,Russia,recycle_cleaning,Recycle cleaning
1224507024,"Hand holding Cockroach on house background, eliminate cockroach in house",362,Thailand,other,Other
700558502,Dry land,363,Bulgaria|Botswana|Africa,desertification,Desertification
842563966,Emptying septic tank,364,Slovenia,sewerage,Sewerage
1397783891,Restoring the sewer,365,Netherlands,other,Other
1279370110,Activists demonstrating against global warming,366,USA,protests,Protests
860984576,Water pollution,367,Brazil,other,Other
1200123415,Old air duct filled with dust and dirt,368,Russia,other,Other
1044479500,Floating Anti-Pollution Barrier,369,North America|Canada|Maritime Provinces|Nova Scotia,other,Other
923282138,Swimming earth in the water,370,Türkiye - Country,other,Other
1151151154,Metal grille closing the opening,371,Ukraine,other,Other
1192533624,Back to Nature,372,,other,Other
1400790908,"Group of eco volunteers picking up plastic trash on the beach - Activist people collecting garbage protecting the planet - Ocean pollution, environmental conservation and ecology concept",373,Italy,other,Other
1294025936,Excavator dig sand at the open-pit. Heavy machinery working in the mining quarry.,374,Russia,constructions,Constructions
494768599,Brick cutting,375,,other,Other
1250072996,Close up hand throwing empty plastic bottle into the trash,376,Spain,recycle_cleaning,Recycle cleaning
1132513045,"Garbage pile  in trash dump or landfill, Aerial view garbage trucks unload garbage to a landfill,  global warming.",377,Thailand,other,Other
1222215243,HVAC Dirty Air Filter,378,USA,other,Other
1089387708,Abstract white powder explosion against black background.Abstract white dust exhale.,379,Thailand|India,other,Other
612729028,"Seeding Plant, woman hand",380,,other,Other
971109970,"global climate change
global climate change
global climate change",381,Türkiye - Country,other,Other
962760902,Black powder isolated.,382,Russia,other,Other
183292085,Muddy flood splashing water.,383,,other,Other
1455715884,Black mold fungus growing on windowsill. Dampness problem concept. Condensation on the window.,384,Molde|Ukraine,other,Other
1307479862,Breathing Nature,385,,other,Other
1497774742,Pipe in the drainage pit. Pumping out sewage from a septic tank. Septic tank service,386,Russia,sewerage,Sewerage
1052643014,Laying and installation of a sewer pipe,387,Germany,other,Other
1218973612,Small pot with a dying Basil plant in day light shallow depth of field,388,Switzerland,other,Other
1251141190,Man using a large wrench on water pipes. Construction site with new Water Pipes in the ground. Sewer pipes to repair or restore in street city.,389,Thailand,other,Other
1223920417,Black powder explosion.The particles of charcoal splash on white background.,390,Thailand,other,Other
685789612,Garbage dump in the woods,391,Bidarray|Russia,other,Other
1333544749,roof gutter covered with a square plastic green grid. green roofs covered with substrate. the area around the drain is mulched with stone mulch from pebbles,392,Czech Republic,other,Other
474956668,Sewer drains,393,,other,Other
1217061463,Macro of Dirty Air Filter,394,USA,other,Other
1347787389,Black garbage bags on the road with green grass and plants background,395,Thailand,other,Other
174030025,Open Septic Tank In Yard While Bring Pumped Out,396,,sewerage,Sewerage
890918486,Landfill bulldozer horizon,397,UK,other,Other
514589327,Dried up planet immersed in the waters of world ocean,398,,other,Other
1146896346,Herbicide spraying. Non-organic vegetables.,399,Serbia,other,Other
1405583368,Greenwashing Concept,400,,other,Other
1206318070,"Man wearing protective biological suit and gas-mask due to mers coronavirus global pandemic warning and danger. Worker make disinfection, pest control and mold removal and ventilation at house room",401,,other,Other
492946820,Waste management facility,402,,mines,Mines
1163558182,Climate change and Environment concept,403,Thailand,desertification,Desertification
637262356,Placing set of new plastic pipes into the ground,404,,sewerage,Sewerage
1142859125,Gardening activity of kid planting a tree for help to prevent global warming.,405,Thailand|Asia,other,Other
501776507,Repairing a Broken Pipe,406,,other,Other
672873222,Beach pollution. Plastic bottles and other trash on sea beach,407,Thailand,dumpsites,Dumpsites
512604201,Save the earth from El Ni No,408,,other,Other
1273711414,A polluted river in a mostly deforested part of the rainforest because of gold mining,409,Ecuador,other,Other
1223617263,"A poor boy collecting garbage waste from a landfill site. Concept of livelihood of poor children.Child labor. Child labor, human trafficking, Poverty concept",410,,dumpsites,Dumpsites
1369784118,"ESG icon concept. Environment in renewable hands. Nature, earth, society and governance SG in sustainable business on networked connections on green background. environmental icon",411,Thailand,other,Other
1329248683,Demonstration on the city protesting against climate change and pollution - Global warming and environment concept - Focus on banner,412,Spain,protests,Protests
1139750836,Spring flood and shore with garbage,413,Ukraine,other,Other
1321144257,Woman holding very dirty air conditioner filters,414,,other,Other
1365527861,Pipe clogged,415,Thailand,other,Other
820673724,Accidentally spills chemicals in river.,416,USA,other,Other
1145874587,Abstract multicolored powder explosion on white background.Colorful dust explode. Painted Holi powder festival.,417,Thailand|India,other,Other
936914954,Nice strong man digging,418,Ukraine,other,Other
1396693759,Aridity,419,Italy,other,Other
1155270690,thrown to the ground disposable Cup of coffee,420,Russia,other,Other
180750548,"Taking samples of the soil and groundwater, environmental research.",421,,other,Other
1079181304,The sink in the kitchen is clogged and the water does not go down the drain,422,Russia,other,Other
1088430834,mine,423,Italy,other,Other
1142867036,"Woman hand throwing empty plastic bottle into the trash, Recycling Concept.",424,,recycle_cleaning,Recycle cleaning
1204573660,Silhouette Team business engineer work Install environmental logo. team responsible for the idea of progress over blurred natural.Teamwork potential and motivate employee growth concept.save the earth concept.World environment day concept,425,,other,Other
688511972,"Texture cracked, dry the surface of the earth.",426,Ukraine,other,Other
1465819815,PM 2.5,427,Thailand,other,Other
1154569015,"Pollution Bin Garbage, Bin bag black Trash beside the fence home office on street, 3R",428,Thailand,dumpsites,Dumpsites
120066640,metallic trash bin in a urban environment,429,,other,Other
1331964373,"Slow Motion Flowing Water And Water Droplets And Close-up Tap, Water Shortage, Don't Waste Water And Food",430,Türkiye - Country,other,Other
1217083841,Banana peel was thrown into the garbage bag for disposal. Look from the inside of the basket.,431,Thailand,recycle_cleaning,Recycle cleaning
1311906321,Black garbage bags stack or Waste plastic bags isolated on white background,432,Thailand,other,Other
479589706,Deforestation,433,Serbia,other,Other
1331719299,Blooming water. Algae bloom due to pollution. Water pollution protection concept,434,Russia,other,Other
1178114429,Industrial Office & Warehouse Architecture Bathed In Afternoon Light,435,Australia,other,Other
1350035696,The kitchen sink is clogged and the water does not run down the drain,436,Germany,other,Other
1058827962,Golden sand explosion isolated on black background. Abstract sand cloud.,437,Thailand,other,Other
1132080041,"women hand throwing away the garbage to the bin/trash, sorting waste/garbage before drop to the bin",438,USA,other,Other
1408217266,"ESG environment social governance investment business concept. Women use a computer to analyze ESG, surrounded by ESG icons .close to the computer screen in business investment strategy concept.",439,Thailand,other,Other
627000882,One cigarette butt,440,,other,Other
177037011,Builder Repairing Sewerage Pipe On Site,441,,constructions,Constructions
1411428256,Recycle on Earth,442,USA,other,Other
1473458930,Carbon capture concept. Natural carbon sinks. Mangrove trees capture CO2 from the atmosphere. Aerial view of green mangrove forest. Blue carbon ecosystems. Mangroves absorb carbon dioxide emissions.,443,Thailand,deforestation_fire,Deforestation fire
1055612060,hand holding a trash garbage bag at home to take it away f,444,Russia,recycle_cleaning,Recycle cleaning
962177644,air purifier in bed room. air cleaner removing fine dust in house.,445,South Korea,other,Other
1415168572,"ESG icon concept. Environment, society and governance. Energy of natural gas sustainable and ethical business on network connection on green background.",446,Thailand,other,Other
484065056,Hands holding sapling in soil surface,447,,other,Other
996493210,Blue construction debris container filled with rock and concrete rubble. Industrial garbage bin,448,USA,other,Other
1160810791,"Soil Sampling. Automated probe for soil samples taking sample with soil probe sampler. Environmental protection, organic soil certification, research.",449,Portugal,other,Other
927735574,Dirty waste water merges into a clean forest stream. Landscape concept - pollution of the environment,450,Lithuania,other,Other
1224503755,plastic bottles into a box for recycling concept,451,Thailand,recycle_cleaning,Recycle cleaning
1142027268,Back to Nature,452,,other,Other
649090000,Modern city showing the effect of climate change,453,Indonesia,other,Other
1367326268,Window cleaner using a squeegee to wash a window,454,UK,other,Other
467928927,Septic Tank Installation,455,,other,Other
1155811212,"Poor boy collecting garbage in his sack to earn his livelihood, The concept of poor children and poverty",456,Delhi|India,dumpsites,Dumpsites
1215904001,Young man in protective sterile medical mask driving,457,Ukraine,other,Other
1475677566,Aerial view of mechanical work at a coal processing plant,458,China - East Asia,other,Other
932014198,Dirty urban sewage flowing throw round sewer tunnel pipe,459,Voronezh|Russia,other,Other
1165295853,Clearing the shower drain,460,Australia,other,Other
481243097,concept climate warming,461,,desertification,Desertification
629782240,dried planet,462,,other,Other
649000358,green grunge background,463,Belgium,other,Other
1334478170,"Died fish in polluted sea water, contamination",464,Spain,other,Other
903265728,"Aerial view of open-cast coal mine Belchatow, Poland",465,Poland|Europe,other,Other
1203204917,"Man wearing protective biological suit and gas-mask due to mers coronavirus global pandemic warning and danger. Worker make disinfection, pest control and mold removal and ventilation at house room",466,China - East Asia,other,Other
1452014615,Man replacing dirty furnace filter in home,467,USA,other,Other
628932336,Garbage in the city.,468,Serbia,other,Other
1128523012,"Construction waste debris a building container, garbage bricks and material from demolished house",469,,other,Other
696885734,"Huge, extremely hot explosion with sparks and hot smoke, against black background",470,Poland,other,Other
1073282140,a man with a shoes and recycle sign,471,Bosnia and Herzegovina,other,Other
909112770,Golden sand explosion isolated on black background. Abstract sand cloud. Golden colored  sand splash against dark background. Yellow sand fly wave in the air.,472,Thailand,other,Other
1419836149,Consequences of gold mining in the Amazonia Rainforest of Suriname,473,Amazon Region|Suriname|Sipaliwini,other,Other
1214532122,Woman hand open air purifier for clean dirty air purifier HEPA filter.,474,Thailand,other,Other
871203670,Farmer woman in field,475,Serbia,other,Other
1502289160,"Global sustainable environment concept - ESG, net zero, eco, co2, carbon, human hand holding green globe orb with growing tree save our planet, world environment day, earth day and climate change",476,Thailand,other,Other
500441483,Repairing a Broken Pipe,477,,constructions,Constructions
1052635334,Laying and installation of a sewer pipe,478,Germany,other,Other
1425979071,Maintenance of the air conditioner.,479,Serbia,other,Other
1361975446,New Installed pipework system. Sewer Line developed and mounted on the construction site.,480,Czech Republic,sewerage,Sewerage
1164461464,dirt spots on the surface of the car background,481,Kazakhstan,other,Other
1413579206,"garbage dump pile in trash dump or landfill,poverty concept and environment.garbage dump pile and sunrise or sunset with copy space",482,Thailand,other,Other
467309982,"Recycling symbol made from mud, grass and air",483,,other,Other
137830097,stone crushers in india,484,West Bengal|India|Asia,other,Other
1486305888,World environment day 2023 3d concept,485,Bangladesh,other,Other
1318438266,Environmental pollution from a plastic bottle and a plastic cup in Germany's nature,486,Germany,other,Other
1011442214,Heavy machinery at the quarry.,487,Indonesia,mines,Mines
1169433286,"a lot of satellites scrap in orbit (3d rendering,this image elements furnished by NASA)",488,Germany,other,Other
1139776854,"Garbage, plastic bags and bottles covering a city beach of Santo Domingo, the capital of the Dominican Republic.",489,Dominican Republic|Santo Domingo - Dominican Republic|Caribbean,other,Other
1179323745,the master repairs the boiler,490,Ukraine,other,Other
1404247332,Excavator at landfill the load concrete waste in a mobile jaw crusher machine.,491,Russia,other,Other
1439766604,Close up of hand touching dry ground in an agricultural field.,492,Thailand,other,Other
1208359077,"Ecosystem and healthy environment concepts and background, Garbage pile in trash dump or landfill, Aerial view garbage trucks unload garbage to a landfill, global warming.",493,Thailand,other,Other
670209368,Fertilizer on a field,494,Germany,other,Other
936272912,"Woman's Hand holding cockroach on coffee machine fresh background, eliminate cockroach in coffee shop",495,Thailand,other,Other
1284401960,Environmental technology concept. Sustainable development goals. SDGs.,496,Japan,other,Other
1268653131,"Craft paper coffee cup, green leaves sprout, bark of tree and recycled cutlery top view. Zero waste, eco friendly, natural organic plastic free concept. Earth, biodegradable with copy space",497,USA,other,Other
1023607726,Golden sand explosion isolated on white background. Abstract sand cloud.,498,Thailand,other,Other
1401852305,Dry country with cracked soil and lush landscape with tree.,499,Czech Republic,other,Other
1390493191,Filming the inside of pipes of a household sewage system,500,Serbia,mines,Mines
1443052132,Woman is replacing furnace filter at home,501,Canada,other,Other
173544134,Septic system construction,502,,other,Other
1175449314,"Two plastic garbage cans stand on clean asphalt against the background of flowering bushes on a sunny day. The concept of recycling garbage, city cleanliness",503,Europe|Germany,other,Other
1139944798,hand holding a trash garbage bag at home to take it away,504,Ukraine,other,Other
1131362780,plastic garbage isolated on white,505,Spain,other,Other
872844194,A green mowed lawn with a diagonal crack with radon gas escaping - concept image with copy space,506,Italy,other,Other
1313759803,The young man separated the dangerous waste into a large black bag and put it in the trash. The correct sorting of waste Household waste,507,Thailand,recycle_cleaning,Recycle cleaning
1006754026,Agriculture Inspector Controlling Soil Sample,508,Slovenia,other,Other
1248166890,"Man in protective suit with mask disinfecting inside car, wipe clean surfaces that are frequently touched, prevent infection of Covid-19 virus coronavirus,contamination of germs or bacteria. Infection prevention and control of viruses.",509,Serbia,other,Other
1181043861,Senior with placard and poster on global strike for climate change.,510,Slovakia,protests,Protests
540602822,Volunteer girl in yellow gloves collects garbage selective focus,511,,recycle_cleaning,Recycle cleaning
459039551,Fish jumping from his polluted bowl into a clean fishbowl,512,,other,Other
1325695655,Fat lumps in the sewer,513,Thailand,sewerage,Sewerage
1317789335,delicate chamomile flower against the background of cracked earth,514,,other,Other
936915334,Nice young woman holding a tree,515,Ukraine,other,Other
1226733935,Three young girls pick up trash on the beach. Environmental pollution.,516,Ukraine,recycle_cleaning,Recycle cleaning
181258395,Sewerage truck on street working,517,,sewerage,Sewerage
1058446442,Excavator in construction site filling the sewer pipe trench with sand.,518,Finland,constructions,Constructions
1330066755,glass globe and the green leaves,519,Europe|Japan|United Nations Building|Africa,other,Other
186112972,Landfill garbage waste dumped in the rubbish dump site,520,,other,Other
1142720283,Dirty Home Air Filter,521,USA,other,Other
1410458607,glass globe on the stump of a tree in the forest,522,Europe|Japan|United Nations Building|Africa,other,Other
1394774878,"Green earth recycle concept Earth day surrounded by globes, trees, leaf and plant on a brown cardboard paper background with rivers. realistic cartoon 3d rendering",523,Thailand,other,Other
1275396599,Construction site with new Water Pipes in the ground. sewer pipes to repair or restore in street city,524,Thailand,constructions,Constructions
669687702,A Climate Change Concept Image. Landscape of a green grass and extreme dry drought land,525,Moldova,desertification,Desertification
484218282,Rubbish washed up on the shore on the beach,526,,other,Other
1061217146,"Sewer pipes at shore, stain of oil or fuel on water surface, nature pollution by toxic chemicals, dirty sea concept",527,Russia,other,Other
157378019,"Hand Holding Shovel Full of Compost, Home Composting",528,,other,Other
1150256886,Closeup of a mold wall with fungus,529,USA,other,Other
833034850,Young environmental activist smiling at the camera picking up trash,530,South Africa,recycle_cleaning,Recycle cleaning
816348730,Several working belt conveyors and a piles of rubble in Gravel Quarry,531,Bulgaria,mines,Mines
883038456,dump near autumn forest,532,Ukraine,other,Other
1364681891,"A bathtub filled with dirty water due to a clogged sewer pipe, close-up",533,,other,Other
1202704820,"Plastic trash ready to eat in plate for lunch, white background",534,Ukraine,other,Other
1219852027,a container filled with garden waste,535,Germany,other,Other
1409596474,"Hand planting trees with hands ESG icon concept for environmental, social and governance in sustainable and ethical business on networked connections on green background.",536,Thailand,other,Other
1178605167,"A young woman throws waste from the car - a coffee cup and a bag. Environmental pollution, selective focus, backlight",537,,other,Other
891498432,Grass growth eco house concept,538,Romania,other,Other
1183347694,Window cleaner using a sponge and soap suds to wash a window,539,UK,other,Other
1261308045,"Coal mineral exploitation, aerial view.",540,Spain,other,Other
1199687960,resources icon. Earth day,541,,other,Other
1405019200,installation of an individual wastewater treatment plant,542,France,sewerage,Sewerage
94927796,Raging Water,543,Japan|Asia,other,Other
1218575306,Renewable energy and energy sources of the world,544,,other,Other
1408257889,World food crisis concept,545,Bangladesh,other,Other
183767400,Trash,546,,other,Other
465421804,Cracked white soil during drought season,547,Asia,other,Other
172303173,Flood Insurance,548,,other,Other
636545300,mountains of garbage,549,Indonesia,dumpsites,Dumpsites
1391598373,"ESG icon concept. Environment, society and governance. Energy of natural gas sustainable and ethical business on network connection on green background.",550,Thailand,other,Other
1396624642,Renewable economy mobile power icon. green tree earth protection concept For the future growth of business and environmental sustainability ESG,551,Thailand,other,Other
467052779,planting trees,552,,other,Other
1351257287,"ESG Environmental, social, and corporate governance concept.Hands holding the green ball that writes the word ESG and ESG icon concept, Nature onservation, Ecology, Social Responsibility, and Sustainability.",553,Thailand,other,Other
1320343074,Smartphone with environment icons,554,Ukraine,other,Other
1444864527,"Global warming has caused drought, cracked soil dry, and cracked ground, Desert pollution in the air wildfire makes smoke bush pollution in the world, climate change, global warming concept",555,Thailand,other,Other
1412564786,"Flooding rain water flowing through farm field waterway. Farming, climate change, and erosion control concept.",556,USA,other,Other
997283548,Blue construction debris container filled with rock and concrete rubble. Industrial garbage bin,557,USA,other,Other
1057607196,Old discarted dishwasher and washing machine on a vehicle  truck for recycling,558,USA,other,Other
1184980191,Water pipe repair,559,Russia,other,Other
177309696,Builder Repairing Sewerage Pipe On Site,560,,other,Other
1150597221,"Heap of different plastic waste: straws and single-use spoons, toothbrush and comb collected on the beach on sand background",561,Indonesia,other,Other
1392133809,Wasteland,562,,other,Other
1071335398,"Fiery bomb explosion, orange color with sparks and smoke isolated on black background",563,Poland,other,Other
1395346182,Muddy river water,564,Russia,other,Other
1274401177,"businessman holding light bulb against nature on city background  with icons energy sources for renewable, sustainable development,  Ecology and renewable energy concept.",565,Thailand,other,Other
1283851281,"Composite image of the sun rising on earth view from space with the lights of the cities illuminated at night. Human activities, greenhouse gas emissions concept. Elements of this image are furnished by NASA",566,NASA Kennedy Space Center|The Americas|France,other,Other
1455380439,wooden white blinds on the window close-up,567,,other,Other
1275020696,"Hand hold green city with ecological icons, Save earth concept",568,Thailand,other,Other
1490655450,"?logged sink in bathroom, sink with dirty water, brown soap",569,Ukraine,other,Other
614610072,arid and waste land,570,,desertification,Desertification
507434823,Repairing a Broken Pipe,571,,sewerage,Sewerage
1298836484,Wildfire on wheat field stubble after harvesting near forest. Burning dry grass meadow due arid climate change hot weather and evironmental pollution. Soil enrichment with natural ash fertilizer,572,,deforestation_fire,Deforestation fire
1127210123,The ants on waste,573,Thailand,other,Other
680117678,The danger of radon gas in our homes - concept illustration,574,Italy,other,Other
1174853355,plastic bottles,575,Russia,other,Other
514960703,"Earth is immersed in water, among  clouds against the sky.",576,,other,Other
1176302656,Window cleaner using a squeegee to wash a window,577,UK,other,Other
1282563466,Female hands planting a new tree,578,Türkiye - Country,other,Other
1150872689,Closeup of a mold wall with fungus,579,USA,other,Other
1255370453,Lighting bulbs and growing seedlings. energy resources icon. Earth day,580,,other,Other
1167619623,Plant The Sapling in Crop bags,581,Thailand,other,Other
1208344649,plastic bag trash waste environment garbage pollution,582,Bosnia and Herzegovina,other,Other
1155761690,angle view dirty air filter close up,583,China - East Asia,other,Other
1426565340,"Reduce CO2 emission concept. Hand-holding crystal globe with a CO2 icon. Ideas for Sustainable development and green business based on renewable energy. Energy saving, Sustainable development.",584,Thailand,other,Other
1055469180,Pool care with landing net to remove impurities,585,Germany,other,Other
1336465044,overhead view of collapsed mine,586,Ukraine,other,Other
1468520479,Environment,587,Thailand,other,Other
1083316408,Cotton bags and glass gar for free plastic shopping. Zero waste concept,588,Latvia,other,Other
818745640,Driver hand tuning air ventilation grille,589,Poland,other,Other
1370524871,"ESG Concepts on Environment, Society and Governance Revolving Sustainable Organization Development Wooden block with environmental ESG icon on gray background. copy space",590,Thailand,other,Other
506815328,Car on dirty road in strong haze fog at twilight,591,,other,Other
1273332069,"My community, my responsibility",592,South Africa,recycle_cleaning,Recycle cleaning
577326464,dirty air conditioner filter and dirty finger,593,,other,Other
1205761108,Brown colored sand splash.Dry river sand explosion isolated on black background. Abstract sand cloud.,594,Thailand,other,Other
1217093504,"Work at home woman sitting sewing a fabric mask, for dust and germs pm 2.5, virus covid 19",595,Thailand,other,Other
623347696,Recycle bins,596,,other,Other
1275020390,"Human hand is holding light bulb on green, save earth concept.",597,Thailand,other,Other
1391821283,Dirty Engine Motor Exhaust,598,Germany,other,Other
623611684,Tuscan coast - Mouth of the River Ombrone,599,Grosseto Province|Tuscany|Italy,other,Other
1141520140,Ecological catastrophy,600,Russia|Magnitogorsk,other,Other
1142438417,cleaning grease trap tank to sewage tank at factory,601,Thailand,other,Other
1026462106,Plastic bag full of rubbish on isolated white background,602,Russia,other,Other
1290119725,Sea. A girl in an underwater mask swims in the sea with a large turtle. Egypt. Red sea.,603,Egypt|West Asia|Marsa Alam,other,Other
1185362473,Reduce - Reuse - Recycle symbol hand drawing with green nature background.,604,Thailand,other,Other
450242727,Sewage System,605,,other,Other
1278648533,plastic bag trash waste environment garbage pollution,606,Bosnia and Herzegovina,other,Other
507857665,Broken Pipe,607,,constructions,Constructions
1255356469,"Big pile of garbage in the forest. Black plastic bags with garbage, paper, dirty packaging. Environmental pollution",608,India,dumpsites,Dumpsites
1310501608,black car being washed at an automatic car wash station,609,France,other,Other
889940774,"car wash, car wash foam water",610,Czech Republic,other,Other
1438598921,Large garbage pile. Environmental problems,611,Ukraine,dumpsites,Dumpsites
1449417060,Dust and dirt inside of an air conditioner filter through a magnifying glass.health care in the home.,612,Thailand,other,Other
1141226816,Abstract river sand cloud. Golden colored sand splash against black background. Yellow sand fly wave in the air.,613,Thailand,other,Other
1306722043,Sewer tunnel worker examines sewer system damage and wastewater leakage,614,Russia,other,Other
1389527031,"ESG concept of environmental, social, and governance.Hand of people holding a piece of jigsaw puzzle with the word ESG to represent collaboration involvement in solving environmental, social",615,Thailand,other,Other
172344327,Cleaning the soil,616,,other,Other
1404247384,Sewage drainage system mounting at construction site. Excavator during laying sewer pipe and main systems.,617,Russia,constructions,Constructions
1199492073,Slogan less waste more life handwritten on sticky note,618,Poland,other,Other
1283611911,Environmental technology concept. Sustainable development goals. SDGs.,619,Japan,other,Other
1001629112,Climate change Drought impact,620,Horn of Africa|Europe|Ethiopia|Thailand|Africa|Asia,desertification,Desertification
985088644,Golden sand explosion isolated on white background. Abstract sand cloud.,621,Thailand,other,Other
1452877476,Woman is cleaning A lot of Black mold fungus growing on the windowsill at home. Dampness problem concept. Condensation on the window.,622,Molde|Ukraine,other,Other
1330594158,Excavator dig ground at construction site. Foundation pit for a multi-story building.,623,Russia,constructions,Constructions
883842192,Removing mold from the living accommodation with cleaning substance,624,Ukraine,other,Other
1272755541,Front-end loader works in a landfill for the disposal of construction waste and other debris,625,Russia,constructions,Constructions
177760247,Aerial view of phosphate mine near water,626,,other,Other
1281991920,Man shows dirty hands from a dusty ventilation grill.,627,,other,Other
1195478813,Pollution,628,USA,other,Other
1657044144,"House air conditioning unit with protective mesh cover during fall season. Concept of home air conditioning, hvac, repair, service, winterize and maintenance.",629,USA,other,Other
917011662,Pile of garage on green grass in the nature environment problems. Nature protection.,630,Russia,dumpsites,Dumpsites
1313698710,Construction site with new Water Pipes in the ground. sewer pipes to repair or restore in street city,631,Thailand,other,Other
1323199577,Urban Landfill with Household Rubbish. Waste Dump. Aerial Drone View,632,Poland,other,Other
1181167885,Group of children collecting plastic on a beach,633,Spain,recycle_cleaning,Recycle cleaning
1324462209,Abstract multicolored powder explosion on black background.,634,Thailand,other,Other
636140138,mining dump truck,635,,constructions,Constructions
615525030,"Earthworks, digging trench",636,,constructions,Constructions
1327305793,"Double exposure of handshake, working solar station photovoltaic panels.",637,,other,Other
1244505612,Asbestos mine,638,Brazil,other,Other
1405455588,tree in two  with very different environments Earth Day or World Environment Day Global Warming and Pollution,639,Thailand,other,Other
1418761132,Large quarry dump truck,640,Russia,constructions,Constructions
913732902,River filled with trash and plastic,641,West Asia|Egypt|Indonesia|Asia,dumpsites,Dumpsites
169969646,Contaminated Soil Remediation,642,,constructions,Constructions
691399856,Tailings being dumped into a tailings pond,643,Canada|Alberta,mines,Mines
964095330,"Garbage bin in the park beside the walk way
There are 3 types. 3 colors.",644,Thailand,other,Other
628319028,Black and blue garbage bags,645,,other,Other
648544694,Collage of garbage bags,646,Lithuania,other,Other
1329632938,roof gutter covered with a square plastic green grid. green roofs covered with substrate. the area around the drain is mulched with stone mulch from pebbles,647,Czech Republic,other,Other
1436364102,Close up of human hands holding pile of coal,648,Poland,other,Other
1347633374,Sewage pipe,649,Romania,sewerage,Sewerage
973132750,Holding soil,650,Türkiye - Country,other,Other
831206828,Realistic fireball over a black background,651,Poland,other,Other
114291520,Dirty water in glass isolated on white background,652,,other,Other
1173091804,Different types of waste in the hands on a white background. Sort garbage and environment concept,653,Latvia,other,Other
543566306,Biologist testing growth of sprout,654,,other,Other
1386621358,"Excavator with lattice shovel stands on a building rubble pile, in front of which an excavated earth tank is stored",655,Germany,constructions,Constructions
891501674,Growing clean eco planet Earth concept,656,Continent - Geographic Area|Romania,other,Other
1419323574,"Drought in the cracked earth, climate change concept.",657,Europe|Navarra|Spain,desertification,Desertification
946387578,home air filter close up macro zoom show the dirt and particle cause bacteria inflection and sickness.,658,Thailand,other,Other
1063631448,"Emptying septic tank, cleaning the sewers",659,Slovenia,other,Other
1290319271,view on car wash,660,France,other,Other
918860828,"Concept: garbage collection system and recycling of solid household waste. Modern bins to collect plastic, glass and non-recyclable waste.",661,Russia,other,Other
1390493181,Filming the inside of pipes of a household sewage system,662,Serbia,mines,Mines
1220892731,Crack land drought and environment crisis concept.,663,Thailand,desertification,Desertification
173233475,Choose your step.,664,,other,Other
1159093555,Littered ground besides a trash can and a bench in a park.,665,Germany,other,Other
