id,title,rank,keyword_Location,cluster,clusterLabel
639088132,Kids walking on dirty snow wearing pollution mask.,297,,other,Other
1178398278,"Ultra Low Emission Zone (ULEZ) sign on a street in London, UK.",298,England|Europe|City of London|Central London|UK|London - England,other,Other
1213993531,sensor found small amount of air pollution of PM 2.5,299,Thailand,devices,Devices
1201826345,Bangkok City Thailand air pollution remains at hazardous levels PM2.5  pollutants - dust and smoke high level PM 2.5,300,Thailand|Bangkok,foggy_city,Foggy city
1459318450,Hockey ice rink sport arena empty field - stadium,301,Germany,other,Other
1130289322,"Air Pollution, Haze covers the Tokyo Skyline in Japan",302,Roppongi Hills|Japan|Tokyo - Japan|Kanto Region|Asia,foggy_city,Foggy city
1385913082,Industry buildings at sunrise on the Maasvlakte.,303,Netherlands|Maasvlakte|Rotterdam,other,Other
184090774,african city life,304,Benin|Cotonou|Africa,other,Other
1364067314,smoke from the chimney of a country house on a background of the blue sky,305,Poland,other,Other
1205547770,Little girl wearing pollution mask.,306,Serbia,masks,Masks
1308375294,Technician repairing air conditioner,307,Türkiye - Country,other,Other
907737716,Abstract offices building on watercolor painting background. City on Digital illustration brush to art.,308,Thailand|Manhattan Financial District|Alberta,chimney,Chimney
1208757388,Asian Young fitness sport woman running  and she wears a  mask for protective Dust and pollution on city,309,Asia|Thailand,other,Other
502160532,xray image of human head with clouds,310,,other,Other
494340252,Traffic Jam at Rush Hour in Jakarta,311,Jakarta|City Of Los Angeles|Los Angeles County|Indonesia,car_traffic,Car traffic
1296071832,"Air purifier in cozy white Living room for filter and cleaning removing dust PM2.5 HEPA in home,for fresh air and healthy life,Air Pollution Concept",312,,other,Other
492069754,the pylon,313,UK,other,Other
626456166,Air pollution from vehicle exhaust pipe on road,314,,exhaust,Exhaust
1207793521,Young Asian woman wearing a protective face mask to prevent the spread of germs and viruses in the city,315,Asia|Hong Kong|China - East Asia,masks,Masks
526297088,Smoking power plant,316,,chimney,Chimney
613560728,Los Angeles skyline with palm trees in the foreground,317,California|Los Angeles County|The Americas|City Of Los Angeles|USA,other,Other
1198086816,French nuclear power station aerial view in countryside landscape in summer with smoking cooling towers on blue sky,318,Europe|Ain - France|Bugey|Auvergne-Rhône-Alpes|France|Rhone-Alpes|Isere,chimney,Chimney
1214588868,Looking trough the window,319,Serbia,other,Other
1134003414,Woman wearing a mask,320,Thailand|Asia|Bangkok,masks,Masks
1213302709,Portrait Of Young Woman With Mask On The Street.,321,Serbia,masks,Masks
1393534968,The particulate matter (PM2.5) reached hazardous levels in Thailand's capital. Bangkok Thailand.,322,Bangkok|Asia,foggy_city,Foggy city
1256481219,Air pollution from exhaust fumes,323,Germany,exhaust,Exhaust
1384154072,Air purifier in living room for filter and cleaning removing dust PM2.5 in home.,324,Thailand,devices,Devices
836121212,hand holding Air quality detector,325,China - East Asia,devices,Devices
1254678283,Fog or white smoke on a black background,326,Thailand,other,Other
1343774494,"A bulb-shaped lake in the middle of a lush forest, symbolizing fresh ideas, inventiveness and creativity in relation to solving environmental problems. 3d rendering.",327,,other,Other
1202738338,"Young Asian woman wearing a protective face mask to prevent the spread of coronavirus, a global health emergency over outbreak",328,Hong Kong|Asia|China - East Asia,masks,Masks
1058466244,Little boy wearing pollution mask going to school,329,Poland,masks,Masks
1438406276,Closeup catalytic converter of a modern car bottom view. Shallow focus.,330,,other,Other
1201374266,Earth on Fire Australia Asia South East Continent Climate Change,331,UK,other,Other
1058248498,trucks,332,Hamburg - Germany|Europe|Germany,car_traffic,Car traffic
1196826783,"Hazy skyline in Cairo, Egypt",333,Egypt|West Asia|Cairo,foggy_city,Foggy city
168763463,Macro View of HVAC Filter Clogged With Dust and Dirt,334,,other,Other
1156875607,businessman standing in a skyscraper building viewing over the city,335,Hong Kong|China - East Asia,other,Other
1200987019,Mexico City Smog,336,Latin America|Mexico|Mexico City,other,Other
155310592,Highway Traffic Jam,337,Germany,car_traffic,Car traffic
1209061211,Concept of economic recession during the coronavirus crisis,338,Thailand,other,Other
1314874666,"Aerial shot of Bogota, Colombia",339,South America|Bogota|Colombia,foggy_city,Foggy city
1334450626,Lake O'Hara and Forest Fire Smoke,340,British Columbia|Canada,other,Other
1442805032,"Blue smoke wisps or hazy fog on black background, light blue cloudy texture, elegant banner design, stormy clouds",341,USA,other,Other
172339166,Silhouettes of city &amp; forest,342,Toronto,foggy_city,Foggy city
1203901719,"Air purifier in cozy white bed room for filter and cleaning removing dust PM2.5 HEPA in home,for fresh air and healthy life,Air Pollution Concept",343,,devices,Devices
1210736915,"Indian Man wearing a N95 mask for protection against virus, dust, pollution and smog",344,India,masks,Masks
1329757047,"Image of sunset with red sun in a moody grey sky, air pollution, high water vapour and dust particle levels, Indian cityscape view",345,India,foggy_city,Foggy city
583697594,Salt Lake City,346,Salt Lake City Mormon Temple - Utah|Salt Lake City - Utah|Temple Square|Utah|USA,foggy_city,Foggy city
994753812,View of Tehran covered in a layer of smog,347,Iran|Tehran|Middle East|West Asia|Asia,foggy_city,Foggy city
1340519929,Concept depicting the issue of carbon dioxide emissions and its impact on nature in the form of a pond in the shape of a co2 symbol located in a lush forest. 3d rendering.,348,,other,Other
1490273529,Young sporty woman coughing while walking on the street,349,Türkiye - Country,masks,Masks
1072073894,"industrial, ventilation, outdoor, modern, fan, duct, metallic",350,Ukraine,other,Other
1081582300,Cyclist commuter wearing a pollution-mask in Central London,351,Europe|City of London|UK|London - England|Hackney,other,Other
979026798,offshore oil rig at sunset,352,Poland,other,Other
1058082872,Planet earth in human hand,353,Poland,other,Other
1216683547,"Agricultural slurry spreading in a field in England, United Kingdom",354,UK,other,Other
1487874361,3d illustration of a soccer ball exploding and spewing smoke,355,Japan,other,Other
1482806971,1 Dec 2013 hk skyscape smog and polluted air pollution,356,Hong Kong|New York City,foggy_city,Foggy city
1367053260,"View of Taj Mahal reflected in Yamuna river with early morning fog, Agra, Uttar Pradesh, India",357,Taj Mahal|Uttar Pradesh|India|Agra|Asia,foggy_city,Foggy city
1188958343,Heavy smoke frm bushfires over Sydney CBD,358,Australia|Sydney,foggy_city,Foggy city
1217400083,Aerial Top Down View of City Traffic on a Highway,359,Dubai|Sheikh Zayed Road|United Arab Emirates|Persian Gulf Countries,devices,Devices
1320024180,sun rising over hazy foggy skyscrapers with multi floor tall buildings with smaller houses in the foreground in the city of bangalore hyderabad gurgaon and other indian cities,360,Noida|Jaipur|Delhi|Gurugram|Mumbai|Bangalore|Hyderabad - India|India,foggy_city,Foggy city
1206663240,Three kids wearing anti virus masks going to school,361,Poland,masks,Masks
533566568,Girl walking wearing a mask in the city street,362,Kathmandu|India|Asia|Nepal,masks,Masks
1308840815,Happy little black girl with face mask ready to go to elementary school,363,South Africa,masks,Masks
93163536,Industrial Sunset,364,Netherlands|Rotterdam,foggy_city,Foggy city
1255866136,"Air purifier in cozy white Living room for filter and cleaning removing dust PM2.5 HEPA at home with woman exercise yoga with dog in background,for fresh air and healthy life,Air Pollution Concept",365,,other,Other
173021298,Factory Smokestack Emits Pollution Smoke,366,Detroit - Michigan,devices,Devices
519829010,Taipei skyline submerged in smog during sunset,367,Taiwan|Asia|Taipei,foggy_city,Foggy city
1213477112,"Asian mother wearing wearing to her daughter healthy face mask sitting in living room at home to prevent PM2.5 dust, smog, air pollution and COVID-19. Healthcare concept.",368,Thailand|Asia,masks,Masks
494812840,Sunrise above Sofia,369,Bulgaria|Sofia,foggy_city,Foggy city
1205041003,Young adult man wearing a pollution mask to protect himself from viruses. His friends are in the background.,370,Italy,masks,Masks
1203097658,Asian pregnant woman she is in the middle of the road wear a PM2.5 dust mask.,371,Asia|Thailand,masks,Masks
933943394,Smoke and Fire From Out of Control Wildfire,372,USA,chimney,Chimney
1349715797,"Brown dusty cloud or dry sand flying with a gust of wind, sandstorm. Dust cloud. Brown smoke. Realistic scattering trail",373,Ukraine,other,Other
1141751027,"car exhaust, gas particle filter",374,Romania,other,Other
1084742504,Smoke from the chimney,375,Poland,chimney,Chimney
1270069397,African mother helping child use nebulizer aerosol,376,South Africa,masks,Masks
1415703644,"Adult woman person standing waist up rear view with hand in contemplation of social issues in smog urban city reflection with nature trees, composite, multi-layered effect, in silhouette",377,China - East Asia,other,Other
824613300,Woman with allergy symptoms blowing nose,378,Moldova,masks,Masks
173835865,The Earth Slowly Burns - Americas,379,USA|North America|South America|The Americas|Central America,other,Other
1198991603,"The Australian Parliament house is hardly visible behind a dense smog. In Canberra, the level of air pollution is the highest in the world on certain days.",380,Canberra|Australia|Parliament House - Canberra|Australian Capital Territory,other,Other
1282388092,Hazy Seattle skyline due to wildfire smoke,381,USA|Seattle,foggy_city,Foggy city
1215331840,Man with face protective mask,382,Türkiye - Country,masks,Masks
157313288,New York City Sunset,383,Mid-Atlantic - USA|New York State|Empire State Building|New York City,foggy_city,Foggy city
1294253654,White smoke coming out of a chimney on the roof of a residential building,384,France,chimney,Chimney
157568189,Smoke and wilderness emergency,385,Florida - US State|USA|Gulf Coast States,other,Other
1389179152,"Sydney city skyline obscured by smoke from various bushfires across NSW, Australia",386,Sydney Harbor Bridge|Australia|Circular Quay|Sydney|Sydney Harbor|New South Wales|Sydney Opera House|Royal Botanic Gardens - Sydney,foggy_city,Foggy city
177387733,Smog and haze pollution landscape,387,Hamilton - Ontario,foggy_city,Foggy city
1345970274,"Warsaw, Poland panorama, dark clouds and fog",388,Europe|Warsaw|Palace Of Culture And Science,foggy_city,Foggy city
1365751001,Used dirty air purifier HEPA filter being replaced after use in India.,389,India,devices,Devices
142334599,Black Smoke,390,,other,Other
485896647,Color Image of Black Exhaust From a White Truck,391,,chimney,Chimney
157692691,Cooling towers at a coal fueled power station.,392,UK|Ratcliffe Upon Soar|Nottingham,other,Other
961256310,Portrait of black woman wearing mask,393,Thailand,masks,Masks
174545623,power station,394,UK,chimney,Chimney
527010001,Air pollution by power plant,395,,chimney,Chimney
1212823612,Children wearing pollution masks at home,396,Serbia,masks,Masks
531907847,Airplane landing to runway late evening,397,Finland|Helskini-Vantaa Airport,other,Other
1308911857,Night urban landscape with an industrial complex,398,Pune|Kanpur|Kolkata|Ahmedabad|Mumbai|Chennai|Bangalore|Jharkhand|India|Asia,foggy_city,Foggy city
1447318480,Bright sun with beautiful beams in the sky (toned image),399,Russia,other,Other
618194170,"Young man looking at the view, copyspace",400,,other,Other
1192089975,"Australian bushfire: Smoke from bushfires covers the sky and glowing sun barely seen through the smoke. Suburb in a smoke haze. Catastrophic fire danger, NSW, Australia",401,Australia|Sydney|New South Wales,foggy_city,Foggy city
1320024166,Zoomed in shot showing glass skyscrapers multi story floor tall buildings on a rainy dawn lit from the side by orange sunshine showing the rapid growth of real estate property in Gurgaon Delhi Mumbai Indian cities,402,Noida|Jaipur|Delhi|Gurugram|Mumbai|Bangalore|Hyderabad - India|India,foggy_city,Foggy city
1271697591,Environmental technology concept. Sustainable development goals. SDGs.,403,Japan,other,Other
1181042545,Pollution And Pregnancy,404,Canada,other,Other
677833994,Beijing Smog and Air Pollution,405,China World Trade Center|Beijing|China - East Asia,foggy_city,Foggy city
157718886,Oilsands Refinery,406,Canada|Alberta|Fort McMurray,other,Other
1442229794,"Reduce CO2 level concept. Carbon dioxide emissions control, CO2 level to the min position. 3d rendering",407,Poland,other,Other
1281669147,Traffic on the M8 through Glasgow at dusk,408,Glasgow - Scotland|Scotland|Central London|UK|Charing Cross,foggy_city,Foggy city
1183990318,Woman With Respiratory Mask Out in Polluted City,409,Serbia,masks,Masks
1199437336,Picture,410,Pudong|China - East Asia|The Bund|Shanghai|Asia,other,Other
1140197809,"The exhaust system in the car seen from below, the car is on the lift in the car workshop.",411,Germany,other,Other
1092826646,The remains of a large concrete building in the form of fragments of piles and piles of stones.,412,,foggy_city,Foggy city
1371062743,Aerial view of coal power plant high pipes with black smoke moving up polluting atmosphere at sunset,413,Ukraine,chimney,Chimney
950336772,Noida Delhi cityscape with buildings and metro station,414,India|Delhi|Asia,foggy_city,Foggy city
1414943618,The wind raises the dust in desert,415,Arabia|Africa|Jordan - Middle East|Asia,other,Other
1181473075,Severe Delhi Air Pollution as seen from Delhi metro station.,416,New Delhi|Delhi|India|Asia,foggy_city,Foggy city
1362549098,Smoking chimneys from houses during cold winter morning,417,Slovakia,other,Other
464430684,View of a very foggy Hong Kong,418,China - East Asia|Hong Kong|Victoria Harbour - Hong Kong|Asia,foggy_city,Foggy city
514423338,Petrochemical Plant Infrared,419,,devices,Devices
1429032924,"ESG icon concept in hand ,Environment in renewable in hands a man. Nature, earth, society and governance SG in sustainable business on networked connections on green background",420,Thailand,other,Other
1434266743,Oil refinery industry zone,421,Hong Kong,other,Other
183807959,Repairman Checks Carbon Monoxide Level on Gas Water Heater Exhaust,422,,other,Other
1168328827,Aerial of power station,423,South Africa,chimney,Chimney
1157732603,Sponge Iron Industry,424,West Bengal|India,other,Other
137448695,Stream of cars traveling on a busy highway at sunrise,425,Toronto|USA|The Americas,foggy_city,Foggy city
1210232090,Air pollution.,426,Thailand|Asia,masks,Masks
1129862660,Nuclear Winter Urban Landscape,427,,other,Other
1071287720,Panoramic View of Mumbai Skyline in Winter Smog,428,Maharashtra|Mumbai|Marine Drive - Mumbai|India,foggy_city,Foggy city
1254545202,new exhaust system with catalytic converter,429,Germany,other,Other
1438366889,Sun stream of light with visible particles in room,430,Italy,other,Other
1389059434,Vancouver Island British Columbia,431,Vancouver Island|Canada|British Columbia|Nanaimo,chimney,Chimney
1500999767,New York City Haze,432,Long Island City|Manhattan - New York City|Upper East Side Manhattan|Queens - New York City|USA|Midtown Manhattan,foggy_city,Foggy city
1222245612,Engineer is working in the construction site,433,,masks,Masks
1215503334,"Unhealthy air pollution in Bangkok city business district, pollute with PM 2.5 dust, smog or haze, low visibility",434,Thailand|Bangkok|Asia,foggy_city,Foggy city
534139558,"Aerial view of Berlin, Germany, monochromatic in smog and sun",435,Berlin|Germany|Television Tower - Berlin,other,Other
1163528496,Wind turbine and coal power station,436,Germany,chimney,Chimney
517154295,New TÜV seal on car sign - car inspection passed,437,,devices,Devices
1394547308,Residential buildings in Madrid under atmosphere of pollution and desertic dust,438,Madrid|Europe|Community of Madrid|Spain,foggy_city,Foggy city
1243055987,Woman silhouette with sun in head with copy space. Multiple exposure image.,439,,other,Other
114324172,Polluted smog city,440,Southern Africa|Cape Province|South Africa|Cape Town|Western Cape Province|Africa,foggy_city,Foggy city
466629768,Little boy playing close to the nuclear plant,441,,other,Other
1202738342,"Young Asian woman wearing a protective face mask to prevent the spread of coronavirus, a global health emergency over outbreak",442,Hong Kong|Asia|China - East Asia,masks,Masks
1217525116,Rain forest fire disaster is burning caused by humans,443,Chiang Mai Province|California|Thailand|Brazil|Asia,other,Other
638680518,"The Forbidden City, Beijing, China",444,Forbidden City|Asia|Beijing|Dongcheng|East Asia|China - East Asia,other,Other
1265299157,"Black smoke with fire, dark fog clouds. Industrial smog, air pollution   isolated background, Realistic 3d render set",445,Russia,other,Other
1206633490,"Cells and biological chain,molecules and abstract conception,3d rendering.",446,China - East Asia,other,Other
683503808,Thermal station,447,Haryana|India,other,Other
1295817508,Aerial image of a coal fired power station chimney emitting carbon dioxide pollution into the atmosphere with copy space,448,Yorkshire - England|UK|Drax Power Station,other,Other
648336738,Fog and Haze in China,449,China - East Asia|Shanghai|Beijing|Nanjing|Asia,foggy_city,Foggy city
938853744,Bangkok skyline in smog during sunset,450,Thailand|Bangkok|Asia,foggy_city,Foggy city
1258145155,"Woman wearing medical face mask, staying home for safety and looking through window during coronavirus pandemic",451,Serbia,other,Other
1284905103,"Young female doctor wearing medical face mask and surgical gloves, staying at office and looking through window during coronavirus pandemic",452,Serbia,masks,Masks
1357597173,Hazy Sky and Sun From Forest Fires over Storm King Mountain in Cold Spring New York,453,Cold Spring|USA|New York State|Hudson Valley,foggy_city,Foggy city
1204628308,Worker scientist wearing protective coverall and gas mask doing ecological tests on the roof,454,Ukraine,other,Other
522515659,city in the fog,455,China - East Asia,other,Other
1313074319,Male engineer using laptop during night shift.,456,Bulgaria,other,Other
182159159,Baghdad sunrise skyline covered in smog,457,Baghdad|Iraq,foggy_city,Foggy city
1193382702,sunset view of Refinery Complex,458,Canada|Regina - Saskatchewan|Saskatchewan,foggy_city,Foggy city
1147070895,"Group of demonstrators on road, young people from different culture and race fight for climate change - Global warming and enviroment concept - Focus on banners",459,India|Spain|Africa|Asia,other,Other
1445668454,Thick fumes from ship funnel,460,Europe|UK|England,other,Other
1395336629,"An African girl protests with a sign that reads ""Stop pollution in Africa"", an activist for environmental rights in Africa",461,Africa,other,Other
1192248261,Silhouette of the city at sunset. Istanbul,462,Istanbul|Türkiye - Country,other,Other
1196836873,Smoke and steam from a factory chimney,463,Netherlands,other,Other
1286052263,billowing smoke steam from factory plant with sun rays,464,USA,chimney,Chimney
1435054460,"city in the fog in the morning aerial view, Varna Bulgaria",465,Varna,chimney,Chimney
1226133931,Little boy riding a bicycle wearing a protective mask and a backpack,466,USA,masks,Masks
1226407036,Pregnant abdomen and protective mask on in,467,Poland,other,Other
1369388086,Dangerous radon gas text seen through a magnifying glass,468,Italy,other,Other
1213202793,"Planet earth wearing a protection medical mask. Epidemic concept. Danger of infection. Doctor mask and corona virus protection, COVID-19",469,Belarus,other,Other
1481541314,Jakarta Traffic Jam,470,Asia|Jakarta|Indonesia,foggy_city,Foggy city
522550316,Dirty Refrigerator Cleaning in Hazmat Suit,471,,other,Other
1213039432,Mother putting protective face mask on her children,472,,masks,Masks
1268128811,Fire fighting helicopter carry water bucket to extinguish the forest fire,473,California,other,Other
1360241621,Fort Martin power station on the banks of the Monongahela river,474,Morgantown|West Virginia - US State|Pennsylvania|USA,other,Other
668329870,Beijing Smog,475,China World Trade Center|Beijing|China - East Asia,foggy_city,Foggy city
1143208362,world globe wrapped in a dirty plastic,476,Country - Geographic Area|Spain,other,Other
539105890,Polluting chimneys in Paris,477,Europe|Paris - France|France,chimney,Chimney
1296727981,"Boy from back, looking trough the window.",478,Serbia,other,Other
1307527527,City Traffic in India,479,South Asia|Bangalore|India|Pune|New Delhi|Jaipur|Delhi|Varanasi|Mumbai|Chennai|Hyderabad - India|Agra|Asia,car_traffic,Car traffic
1215367411,Top view of european city in grey day with clouds. Climate change and pollution concept. Weather concept.,480,Italy,other,Other
507581562,Smog covers London skyline at sunset,481,Europe|England|UK|London - England,other,Other
1140789010,fine dust warning,482,Germany|Stuttgart,other,Other
1434491006,"Air Pollution, Smokestack, Sky Scene In The Netherlands Europe",483,Netherlands|Europe|Rotterdam,chimney,Chimney
1388420740,Net Zero and Carbon Neutral Concepts Net Zero Emissions Goals A climate-neutral long-term strategy Ready to put wooden blocks by hand with green net center icon and green icon on gray background.,484,Thailand,other,Other
187098112,Air Duct Cleaning,485,,other,Other
1385729320,Sunrise in Florence on a winter January morning,486,Italy|Florence - Italy|Tuscany,other,Other
1204198990,"Woman wearing a dust mask, PM 2.5",487,Thailand,masks,Masks
1090848080,Newfoundland And Labrador Winter Aerial,488,Canada|North America|Newfoundland and Labrador,other,Other
136919003,XL air pollution,489,,chimney,Chimney
1144281903,Peace lily plant in a bright home,490,UK,other,Other
1284341449,Environmental technology concept. Sustainable development goals. SDGs.,491,Japan,other,Other
488519876,Downtown Hanoi Vietnam skyline panorama with heavy smog pollution,492,Hanoi|Vietnam|Asia,foggy_city,Foggy city
1198157160,"Little Asian kindergarten student boy with respirator mask for protection holds PM2.5 Air Quality Monitor / Detector ,show hazardous high level of dust & air pollution",493,Thailand|Bangkok|Asia,other,Other
477013784,Scientist using manual for programming a chemical computer machinery,494,,other,Other
172314289,Heavy Traffic on Montreal Urban Highway,495,Montréal|Canada,devices,Devices
517995089,Thermovision image on House,496,,other,Other
1396805296,Wind energy versus coal fired power plants,497,Germany,other,Other
1293441418,Canary Wharf and London city skyline,498,Canary Wharf|Tower Hamlets|City of London|Central London|UK,foggy_city,Foggy city
1620960332,Large smoke stacks,499,UK,chimney,Chimney
1408217246,"ESG environment social governance investment business concept. Women use a computer to analyze ESG, surrounded by ESG icons .close to the computer screen in business investment strategy concept.",500,Thailand,other,Other
1422062993,View from Grizzly Peak in Berkeley Hills onto Bay Bridge and San Francisco with Karl the fog enveloping the city at sunset,501,Berkeley Hills|San Francisco-Oakland Bay Bridge|Berkeley - California|San Francisco - California|Oakland - California|California|USA|North America|Northern California|Western USA|Alameda County|San Francisco Bay Area,chimney,Chimney
913769928,A scientist monitoring water quality from a solar powered field laboratory,502,Okayama Prefecture|Japan|Okayama City,other,Other
1294220620,Morning Roads,503,New Jersey|USA|Manhattan - New York City|New York City,car_traffic,Car traffic
1353952293,"Very dirty and dusty white plastic ventilation grill. Ventilation shaft in the apartment. dirty air filter. House cleaning concept, Close-up",504,,devices,Devices
1453859185,"View of steel and mining plant high pipes with white smokestack. Aerial view of high chimney pipes with grey smoke from manufacturing facility. Smoke moving and blocking sunset, light leaks flickering",505,Canada,chimney,Chimney
1193316872,Man wearing protection mask against traffic smog air,506,Italy,masks,Masks
1208998245,Senior Adult Man Wearing Protective Face Mask When Visiting Supermarket - Stock Photo,507,Europe|Italy,masks,Masks
136919207,XL air pollution,508,,other,Other
1395427215,Person standing in contemplation in urban city with nature trees composite,509,China - East Asia,other,Other
1447016762,Power plant,510,The Americas|Midwest USA|USA|Indiana|Ohio,other,Other
1465195110,"Man wearing the N95 Respiratory Protection Mask and using a smartphone app showing PM 2.5 dust in the capital that exceeds the standard that is harmful to health. air pollution concept, pm 2.5 warning",511,Thailand|Bangkok|Asia,masks,Masks
1222457850,Los Angeles at foggy sunrise,512,California|Hollywood - California|City Of Los Angeles|USA,other,Other
157523238,Toronto Skyline Silhouettes,513,Toronto,foggy_city,Foggy city
1225893392,hand holding pm 2.5 detector for checking air quality. air pollution from fine particle causing bad unhealthy weather,514,Thailand,devices,Devices
528423746,traffic jam on highway,515,Tauentzienstrasse,car_traffic,Car traffic
535194348,Textured Gradient Cloudscape,516,,other,Other
1425532388,Power Station Cooling Tower - Aerial View,517,Germany,chimney,Chimney
1183963552,old asian man get a cold,518,Taiwan|Asia,other,Other
1319734700,Air Pollution by coal fired power station,519,Germany,chimney,Chimney
509933082,Los Angeles Skyline,520,Beverly Hills - California|USA|Southern California|California|City Of Los Angeles|Hollywood - California|Los Angeles County,other,Other
1069840882,Factory worker working with dangerous materials,521,Serbia,other,Other
1278598921,Asian people standing beside road protecting air pollution 2.5pm and coronavirus outbreak by wearing mask. Lady cover mouth when cough. Woman has fever and sore throat. Covid-19 disease concept.,522,,masks,Masks
1005284576,"conceptual scene, climate change",523,Sete|Italy,other,Other
613236542,Interior of GTEM cell and probe for electromagnetic compatibility testing,524,,other,Other
1316766511,Gas storage tanks at sunset.,525,UK,other,Other
1215072063,Helicopter dropping water on forest fire,526,Congo Basin|California|Australia|Thailand|Brazil,chimney,Chimney
932007304,Aerial view of industrial city,527,Berlin|Germany,chimney,Chimney
1212924476,6-7 years old cute child wearing surgical mask.,528,Türkiye - Country,other,Other
1251547499,Istanbul stormy day,529,Istanbul|Europe|Türkiye - Country,other,Other
1218003102,Young asian woman wearing protective face mask in city due to the polluted air or pm 2.5 and Coronavirus disease or COVID-19 outbreak situation in Hong Kong China and all of landmass in the world.,530,Hong Kong|China - East Asia|Asia,other,Other
1375191874,Measurement of air pollution along a highway,531,Netherlands,other,Other
1224335934,man wearing gloves showing a globe with a mask,532,Spain,other,Other
513746332,home enegy,533,,other,Other
1465819815,PM 2.5,534,Thailand,other,Other
1330405263,Global Warming Map Infographics,535,Eurasia|Continent - Geographic Area|Europe|Russia|Africa,other,Other
1367894841,West Virginia Coal Fired Power Plant - II,536,West Virginia - US State|USA,chimney,Chimney
1479344942,Air Purifier In Modern Living Room,537,USA,other,Other
485735345,Belews Creek Steam Station NC,538,North Carolina - US State|USA,chimney,Chimney
1183325579,"Girl closing nose with hand, unpleasant harmful smell in area, air pollution",539,Ukraine,masks,Masks
1093957298,Oil refinery at dramatic twilight,540,France,other,Other
1481549156,Drone view of National Monument peak with cityscape,541,Jakarta|National Monument - Indonesia|Asia,foggy_city,Foggy city
1251575146,Mother Wearing Face Mask Walking Baby in Stroller,542,Türkiye - Country,other,Other
1222483681,Aerial view of burnt out destroyed forest with road,543,Australia,other,Other
120046804,Polluting vessel,544,,other,Other
154932922,The earth embedded in green shrubbery,545,Amazon Region,other,Other
1145635117,Smoke Stacks,546,Canada,chimney,Chimney
865499652,Hauz Khas,547,New Delhi|Delhi|India|Asia,other,Other
519616538,Eco concept.,548,,other,Other
1143404807,Mount Piper Power Station,549,Australia|New South Wales,chimney,Chimney
1280079627,"East Circular Quay, Harbor Bridge view at dusk in Sydney, Australia",550,Sydney Harbor Bridge|Sydney Opera House|Australia|Circular Quay|Sydney|Sydney Harbor|New South Wales,other,Other
1480878771,Engineers working late in power plant. Teamwork.,551,,other,Other
1337835471,Flag of the European Union and environmental protection,552,Europe|Germany,other,Other
1283751394,"African children standing in trash and looking at Kibera slum, Kenya, East Africa",553,Kenya|Kibera|Nairobi|Africa|East Africa,other,Other
1358049524,Man showing home air condition app on smartphone,554,Ukraine|Europe,devices,Devices
1349012088,Futuristic food production,555,Slovenia,other,Other
1072353700,Chicago,556,Illinois|USA|North America|Chicago - Illinois,foggy_city,Foggy city
1326299167,Aerial panoramic view of tanks for chemical mixing Industrial plant with chemical industry system,557,USA,other,Other
1354320697,Planet Earth With Sustainable Ecological Renewable Energy Symbols,558,Canada,other,Other
1332861676,Downtown Calgary city street covered with smoke from forest fires,559,Canada|Calgary|Alberta,foggy_city,Foggy city
913178698,"Rail yard full of trains under industrial emissions, sunrise.",560,USA,chimney,Chimney
1216835137,Engineer wearing gas mask outside the factory,561,,masks,Masks
1245793705,HOW IS THE AIR QUALITY IN YOUR HOME? - concept image with the most common dangerous domestic pollutants in our homes.,562,Italy,other,Other
861550210,surreal man heads in the clouds,563,Italy,other,Other
966679302,Industrial smokestacks and cities,564,USA|China - East Asia,foggy_city,Foggy city
1404031745,Field weather station. Equipment for agriculture and precision industry. Blue sky with clouds.,565,Brazil,chimney,Chimney
1147102191,closeup N95 air filter mask. personal protective equipment in office with soft-focus and over light in the background,566,,masks,Masks
1455965102,Beautiful sunrise bursting through the eucalyptus trees as it rises over a mountain beside a river cutting through a deep valley.,567,Australia|New South Wales,other,Other
1313967003,Chimneys Profusely Pumping Steam into the Atmosphere            .,568,South Africa,chimney,Chimney
1364256535,Crowded cityscape and air pollution,569,Istanbul|Türkiye - Country,foggy_city,Foggy city
1263085055,"Young Asian woman wearing a protective face mask to protect and prevent from the spread of viruses in the city, looking away while standing by the promenade of Victoria harbour against Hong Kong city skyline",570,Hong Kong|China - East Asia|Victoria Harbour - Hong Kong|Asia,other,Other
522601127,Flying Airplane,571,,other,Other
626783640,smoke car pipe exhaust,572,,exhaust,Exhaust
1300334812,Colorful dune vegetation under rising early morning sun,573,Netherlands|North Holland|Europe,other,Other
1385065522,Aroma oil diffuser on table.,574,Malaysia,other,Other
1284335959,Environmental technology concept. Sustainable development goals. SDGs.,575,Japan,other,Other
1054969666,"Aerial view of twilight of oil refinery ,Shot from drone of Oil refinery plant ,refinery Petrochemical plant at dusk , Bangkok, Thailand",576,Vietnam,foggy_city,Foggy city
1341515382,Fog In Black - Smoke And Mist On Wooden Table - Halloween Backdrop,577,Italy,other,Other
804319780,Abstract smoke move on black background,578,Italy,other,Other
866398298,Rush hour,579,Miami|USA|Gulf Coast States|Miami-Dade County,car_traffic,Car traffic
1211539939,Young man wear face mask and coughing outdoors.,580,Bulgaria,masks,Masks
1080868366,Abstract white powder explosion.,581,,other,Other
1318972756,"Pollution over Cairo city. smog, smoke, fog, over an Arab city. problem of air pollution. aerial view of misty of city of Cairo in Egypt, due to traffic pollution, over rooftop slums",582,Arabia|Egypt|West Asia|Africa|Cairo,foggy_city,Foggy city
